0.745,0
6.129,12
6.497,5
6.881,17
7.297,1
7.489,4
7.681,13
8.113,16
8.913,2
9.297,14
9.697,3
10.081,15
10.465,6
10.673,8
10.897,9
11.281,11
12.097,0
12.497,5
12.881,14
13.249,15
13.665,12
13.873,2
14.065,3
14.465,17
15.281,10
15.665,5
16.081,10
16.481,17
16.865,7
17.057,0
17.281,7
17.681,12
18.481,7
18.913,10
19.313,2
19.505,15
19.697,14
19.889,3
20.3,6
20.5,11
20.913,1
21.104999,14
21.312999,4
21.505001,15
21.697,5
21.873001,10
22.065,15
22.529001,0
22.721,8
22.929,6
23.137001,14
23.45,17
23.63,0
24.065,13
24.288999,2
24.481001,15
24.673,4
24.881,3
25.089,15
25.312999,5
25.665001,2
25.920999,0
26.321001,14
26.705,1
26.961,13
27.457,4
27.665001,16
27.825,9
28.065,8
28.257,11
28.449001,4
28.816999,15
29.041,6
29.265001,1
29.441,14
29.809,1
30.048999,10
30.416999,13
30.641,0
30.849001,9
31.073,14
31.329,5
31.713001,2
32.097,16
32.288999,12
32.496999,5
32.689001,10
33.057001,1
33.329,14
33.649,11
33.873001,6
34.081001,5
34.241001,15
34.465,1
34.673,17
34.913,0
35.297001,13
35.505001,11
35.697,3
35.905,15
36.321001,6
36.545,14
36.897001,5
37.105001,12
37.296999,0
37.456998,11
37.664999,7
37.857,17
38.128999,12
38.496999,11
38.689001,5
38.880998,6
39.105001,7
39.473001,16
39.681001,0
40.065,5
40.288999,7
40.512998,10
40.641,6
40.880998,15
41.088998,13
41.313001,4
41.681001,0
41.889001,9
42.080999,2
42.273,6
42.641,13
42.864999,15
43.281,3
43.473001,12
43.729002,0
44.080999,5
44.529001,6
44.720998,2
45.681001,11
46.080999,13
46.305002,8
47.265001,16
47.697,12
47.937002,0
48.864999,11
49.057001,8
49.281,0
49.521001,11
49.712999,13
50.465002,11
50.928999,9
51.136999,16
52.097002,0
52.512998,7
52.737001,13
53.681001,11
54.080999,9
54.305002,5
55.296999,0
55.504999,2
55.760999,8
55.968999,11
56.128999,9
56.864999,15
57.088998,7
57.329,12
57.585001,6
57.760999,15
57.953001,1
58.128999,10
58.321001,2
58.53,5
58.738,9
58.913999,16
59.154001,8
59.345998,0
59.570001,7
59.761999,14
59.969999,15
60.129999,11
60.322,6
60.514001,8
60.738,4
60.898,12
61.106001,17
61.298002,5
61.489999,13
61.666002,4
62.066,1
62.482,15
62.913999,17
63.314001,12
63.505998,5
63.698,6
63.906,13
64.081998,3
64.289999,10
64.466001,13
64.69,16
64.882001,0
65.121999,7
65.33,10
65.586,17
65.794,12
66.002,2
66.177999,15
66.418001,5
66.609998,6
66.898,9
67.137998,11
67.345998,7
67.523,13
67.730997,10
67.938997,6
68.114999,16
68.483003,1
68.916002,12
69.348001,5
69.699998,6
69.956003,17
70.339998,0
72.323999,7
72.500002,15
72.708002,4
74.596002,8
74.851999,6
75.252,15
75.491998,5
76.115999,12
76.531999,17
76.916002,2
77.283998,7
77.699998,12
77.892,4
78.084001,7
78.260004,4
78.467996,17
79.316003,2
79.475999,12
79.668001,10
79.860002,6
80.035997,2
80.243997,14
80.42,9
80.659998,6
81.028001,15
81.236002,12
81.460001,3
81.652002,10
82.019998,2
82.42,16
82.820001,12
83.220003,5
83.603998,10
84.035997,1
84.212,14
84.435999,11
84.643999,6
84.851999,5
85.684,15
85.876001,1
86.068002,17
86.243997,0
86.451997,13
86.628,11
86.836,3
87.028001,15
87.252,6
87.411996,14
87.619997,5
88.1,12
88.932001,0
89.332002,11
89.507997,7
90.467996,17
90.883997,12
91.059999,11
92.052003,5
92.467996,6
92.643999,7
93.668001,16
93.860002,0
94.068002,5
94.276003,7
94.484003,10
95.284998,6
95.669,15
95.828996,13
96.852998,4
97.284998,0
97.508997,9
98.501001,2
98.885004,6
99.076997,13
100.100999,15
100.293001,3
100.501001,12
100.693002,0
100.885004,5
101.076997,6
101.284998,2
101.476999,11
101.700998,13
102.116998,8
102.469003,16
102.868997,12
103.268999,0
103.684999,11
104.132997,8
104.485002,0
104.868997,11
105.268999,13
105.669,11
106.069002,9
106.501001,16
106.901003,0
107.268999,7
107.716997,13
108.116998,11
108.517,9
108.917001,5
109.300996,0
109.669,2
110.116998,8
110.340997,11
110.532999,9
110.709001,15
110.933,7
111.125002,12
111.349001,6
111.716997,15
111.877,1
112.100999,10
112.324998,2
112.486002,5
112.725999,9
112.934,16
113.126001,8
113.701997,0
113.893999,7
114.133997,14
114.566003,15
114.965997,11
115.318002,6
115.685999,8
116.086,4
116.246004,12
116.502,17
116.934,5
117.717996,13
118.150003,4
118.503,1
118.871004,15
119.303003,17
119.478998,12
119.686998,5
120.263002,6
120.871004,13
121.382997,3
121.686998,10
122.087,13
122.455003,16
122.630998,0
122.854997,7
123.254999,10
124.102998,17
124.503,12
124.871004,2
125.270998,15
125.686998,5
125.878999,6
126.087,9
126.503,11
127.366998,7
127.719003,13
128.055002,10
128.456003,6
128.888002,16
129.256998,1
129.672998,12
129.913004,5
130.104997,6
130.345003,17
130.985002,0
131.337,7
131.657007,15
131.993005,4
132.217996,8
132.682001,6
133.098001,15
133.305994,5
133.514001,12
126.989,17
127.852998,2
128.220995,7
128.573,12
128.989,4
129.372995,7
129.788995,4
130.141,17
130.396997,2
130.540994,12
130.732996,10
131.324998,6
131.772997,2
132.109003,14
132.652994,9
132.988992,6
133.309,15
133.54899,12
134.172998,3
5,
